Algos,Data Size,Waste,Runtime
"('NextFit', 0)",3200,477.7067911900001,0.011744942050427198
"('FirstFit', 0)",3200,34.706791190000104,0.11087858898099512
"('BestFit', 0)",3200,24.706791190000104,0.4244205330032855
"('FirstFitDec', 0)",3200,1.7067911900001036,0.12108395097311586
"('BestFitDec', 0)",3200,1.7067911900001036,0.5323437249753624
"('CustomFit2', 0)",3200,3.7067911900001036,0.5229031490162015
"('NextFit', 0)",6400,915.0503436200001,0.0017160290153697133
"('FirstFit', 0)",6400,56.05034362000015,0.37714735500048846
"('BestFit', 0)",6400,44.05034362000015,1.4377155280672014
"('FirstFitDec', 0)",6400,2.050343620000149,0.4806024340214208
"('BestFitDec', 0)",6400,2.050343620000149,2.027918242965825
"('CustomFit2', 0)",6400,5.050343620000149,1.9704571110196412
"('NextFit', 0)",12800,1886.2518740100004,0.0033279049675911665
"('FirstFit', 0)",12800,107.25187401000039,1.5444138989550993
"('BestFit', 0)",12800,76.25187401000039,5.578961291932501
"('FirstFitDec', 0)",12800,2.2518740100003924,1.9574972040718421
"('BestFitDec', 0)",12800,2.2518740100003924,8.297915617004037
"('CustomFit2', 0)",12800,7.2518740100003924,8.025554580031894
"('NextFit', 0)",25600,3703.6580842799995,0.007465786999091506
"('FirstFit', 0)",25600,214.65808427999946,6.3382937769638374
"('BestFit', 0)",25600,149.65808427999946,22.52235194691457
"('FirstFitDec', 0)",25600,2.658084279999457,8.08100055390969
"('BestFitDec', 0)",25600,2.658084279999457,37.96117347490508
"('CustomFit2', 0)",25600,10.658084279999457,32.83368207805324
"('NextFit', 1)",100,14.38425677,2.5838962756097317e-05
"('FirstFit', 1)",100,5.38425677,8.534698281437159e-05
"('BestFit', 1)",100,4.38425677,0.0003781740088015795
"('FirstFitDec', 1)",100,1.3842567700000004,0.0002091729547828436
"('BestFitDec', 1)",100,1.3842567700000004,0.000630756956525147
"('CustomFit2', 1)",100,1.3842567700000004,0.0005410999292507768
"('NextFit', 1)",200,35.25380351,4.648405592888594e-05
"('FirstFit', 1)",200,8.253803509999997,0.0002923309803009033
"('BestFit', 1)",200,7.253803509999997,0.0014565798919647932
"('FirstFitDec', 1)",200,3.2538035099999973,0.0005497470265254378
"('BestFitDec', 1)",200,3.2538035099999973,0.0021789720049127936
"('CustomFit2', 1)",200,5.253803509999997,0.001960021094419062
"('NextFit', 1)",400,49.5794406,8.63450113683939e-05
"('FirstFit', 1)",400,7.579440599999998,0.0010541590163484216
"('BestFit', 1)",400,4.579440599999998,0.005145327071659267
"('FirstFitDec', 1)",400,0.5794405999999981,0.0018306459533050656
"('BestFitDec', 1)",400,0.5794405999999981,0.007342044031247497
"('CustomFit2', 1)",400,1.579440599999998,0.006629915093071759
"('NextFit', 1)",800,115.19222016999998,0.00017420994117856026
"('FirstFit', 1)",800,12.192220169999985,0.004268633900210261
"('BestFit', 1)",800,8.192220169999985,0.01998085400555283
"('FirstFitDec', 1)",800,1.1922201699999846,0.006665881024673581
"('BestFitDec', 1)",800,1.1922201699999846,0.028897498035803437
"('CustomFit2', 1)",800,2.1922201699999846,0.028076804941520095
"('NextFit', 1)",1600,241.23435402999996,0.0004420860204845667
"('FirstFit', 1)",1600,30.234354029999963,0.01934611494652927
"('BestFit', 1)",1600,22.234354029999963,0.08360474300570786
"('FirstFitDec', 1)",1600,1.2343540299999631,0.025937144993804395
"('BestFitDec', 1)",1600,1.2343540299999631,0.12666033010464162
"('CustomFit2', 1)",1600,2.234354029999963,0.12260579294525087
"('NextFit', 1)",3200,457.32736653999996,0.0008128030458465219
"('FirstFit', 1)",3200,36.32736653999996,0.08823248895350844
"('BestFit', 1)",3200,25.327366539999957,0.3394335169577971
"('FirstFitDec', 1)",3200,1.3273665399999572,0.11378349200822413
"('BestFitDec', 1)",3200,1.3273665399999572,0.5093096359632909
"('CustomFit2', 1)",3200,3.3273665399999572,0.49105094000697136
"('NextFit', 1)",6400,927.83164609,0.001603966928087175
"('FirstFit', 1)",6400,62.83164609000005,0.371541791013442
"('BestFit', 1)",6400,47.83164609000005,1.4835239059757441
"('FirstFitDec', 1)",6400,1.8316460900000493,0.4750576399965212
"('BestFitDec', 1)",6400,1.8316460900000493,2.099239873001352
"('CustomFit2', 1)",6400,5.831646090000049,1.989796030917205
"('NextFit', 1)",12800,1815.4428805899997,0.003899530041962862
"('FirstFit', 1)",12800,108.44288058999973,1.5289175249636173
"('BestFit', 1)",12800,79.44288058999973,5.489203145029023
"('FirstFitDec', 1)",12800,1.4428805899997315,2.0440863580442965
"('BestFitDec', 1)",12800,1.4428805899997315,8.778519346029498
"('CustomFit2', 1)",12800,8.442880589999731,7.945222578011453
"('NextFit', 1)",25600,3694.29050309,0.007282688980922103
"('FirstFit', 1)",25600,209.29050309000013,6.4106136680347845
"('BestFit', 1)",25600,157.29050309000013,22.883630558964796
"('FirstFitDec', 1)",25600,2.2905030900001293,8.556949372054078
"('BestFitDec', 1)",25600,2.2905030900001293,33.69263740698807
"('CustomFit2', 1)",25600,12.29050309000013,36.306406753952615
"('NextFit', 2)",100,14.836417840000003,2.635503187775612e-05
"('FirstFit', 2)",100,4.836417840000003,9.653496090322733e-05
"('BestFit', 2)",100,3.836417840000003,0.00041017401963472366
"('FirstFitDec', 2)",100,3.836417840000003,0.0002094050869345665
"('BestFitDec', 2)",100,3.836417840000003,0.0006607850082218647
"('CustomFit2', 2)",100,3.836417840000003,0.0005678420420736074
"('NextFit', 2)",200,24.710413950000003,4.693097434937954e-05
"('FirstFit', 2)",200,4.710413950000003,0.0002903110580518842
"('BestFit', 2)",200,2.710413950000003,0.0012734840856865048
"('FirstFitDec', 2)",200,0.7104139500000031,0.0005838871002197266
"('BestFitDec', 2)",200,0.7104139500000031,0.0020147020695731044
"('CustomFit2', 2)",200,1.710413950000003,0.0017126690363511443
"('NextFit', 2)",400,58.83992957000001,9.04380576685071e-05
"('FirstFit', 2)",400,6.83992957000001,0.0010675600497052073
"('BestFit', 2)",400,5.83992957000001,0.005056155030615628
"('FirstFitDec', 2)",400,0.8399295700000096,0.001866747043095529
"('BestFitDec', 2)",400,0.8399295700000096,0.007614071946591139
"('CustomFit2', 2)",400,1.8399295700000096,0.007016467046923935
"('NextFit', 2)",800,127.36476711,0.00018113094847649336
"('FirstFit', 2)",800,13.364767110000003,0.004468768951483071
"('BestFit', 2)",800,9.364767110000003,0.02122160594444722
"('FirstFitDec', 2)",800,1.3647671100000025,0.006642666063271463
"('BestFitDec', 2)",800,1.3647671100000025,0.03111978294327855
"('CustomFit2', 2)",800,1.3647671100000025,0.030091589083895087
"('NextFit', 2)",1600,237.84315844000002,0.0004027539398521185
"('FirstFit', 2)",1600,17.843158440000025,0.019681934965774417
"('BestFit', 2)",1600,13.843158440000025,0.08437861094716936
"('FirstFitDec', 2)",1600,0.8431584400000247,0.026991938007995486
"('BestFitDec', 2)",1600,0.8431584400000247,0.1195595619501546
"('CustomFit2', 2)",1600,2.8431584400000247,0.11982492997776717
"('NextFit', 2)",3200,443.4290913499999,0.000779437948949635
"('FirstFit', 2)",3200,36.42909134999991,0.08813986193854362
"('BestFit', 2)",3200,26.429091349999908,0.33887161198072135
"('FirstFitDec', 2)",3200,1.4290913499999078,0.11240273504517972
"('BestFitDec', 2)",3200,1.4290913499999078,0.5018206379609182
"('CustomFit2', 2)",3200,4.429091349999908,0.48908050695899874
"('NextFit', 2)",6400,908.6223713200002,0.001617208938114345
"('FirstFit', 2)",6400,55.622371320000184,0.36949562607333064
"('BestFit', 2)",6400,44.622371320000184,1.3843332240357995
"('FirstFitDec', 2)",6400,1.622371320000184,0.4675612839637324
"('BestFitDec', 2)",6400,1.622371320000184,1.9961506250547245
"('CustomFit2', 2)",6400,5.622371320000184,1.9983581770211458
"('NextFit', 2)",12800,1810.6982058800004,0.0037725178990513086
"('FirstFit', 2)",12800,111.69820588000039,1.5460851850220934
"('BestFit', 2)",12800,80.69820588000039,5.96009884797968
"('FirstFitDec', 2)",12800,1.698205880000387,1.9627665500156581
"('BestFitDec', 2)",12800,1.698205880000387,8.160879270988517
"('CustomFit2', 2)",12800,9.698205880000387,7.9292722610989586
"('NextFit', 2)",25600,3694.73468505,0.007128397934138775
"('FirstFit', 2)",25600,208.73468504999983,6.34512500197161
"('BestFit', 2)",25600,154.73468504999983,23.053157121990807
"('FirstFitDec', 2)",25600,1.7346850499998254,8.12667466502171
"('BestFitDec', 2)",25600,1.7346850499998254,34.47205981297884
"('CustomFit2', 2)",25600,10.734685049999825,32.810160151915625
"('NextFit', 3)",100,17.23378374,2.7608941309154034e-05
"('FirstFit', 3)",100,5.23378374,9.555905126035213e-05
"('BestFit', 3)",100,4.23378374,0.00044899689964950085
"('FirstFitDec', 3)",100,3.23378374,0.00020706304349005222
"('BestFitDec', 3)",100,3.23378374,0.0006531790131703019
"('CustomFit2', 3)",100,4.23378374,0.0005762770306318998
"('NextFit', 3)",200,27.698195440000006,4.736497066915035e-05
"('FirstFit', 3)",200,7.698195440000006,0.0002807890996336937
"('BestFit', 3)",200,4.698195440000006,0.001295906025916338
"('FirstFitDec', 3)",200,0.6981954400000063,0.0005827209679409862
"('BestFitDec', 3)",200,0.6981954400000063,0.0020901199895888567
"('CustomFit2', 3)",200,0.6981954400000063,0.0018214730080217123
"('NextFit', 3)",400,50.805380850000006,8.822104427963495e-05
"('FirstFit', 3)",400,5.805380850000006,0.0010696030221879482
"('BestFit', 3)",400,5.805380850000006,0.005116241052746773
"('FirstFitDec', 3)",400,0.8053808500000059,0.001848657033406198
"('BestFitDec', 3)",400,0.8053808500000059,0.0073519289726391435
"('CustomFit2', 3)",400,1.805380850000006,0.006874396000057459
"('NextFit', 3)",800,117.71292141999999,0.00018208997789770365
"('FirstFit', 3)",800,15.712921419999986,0.004336646059527993
"('BestFit', 3)",800,9.712921419999986,0.02137634705286473
"('FirstFitDec', 3)",800,0.7129214199999865,0.006458438001573086
"('BestFitDec', 3)",800,0.7129214199999865,0.030833179014734924
"('CustomFit2', 3)",800,1.7129214199999865,0.029124452965334058
"('NextFit', 3)",1600,236.04459543999997,0.00039824796840548515
"('FirstFit', 3)",1600,17.044595439999966,0.01962997089140117
"('BestFit', 3)",1600,12.044595439999966,0.08199413202237338
"('FirstFitDec', 3)",1600,1.0445954399999664,0.026871065027080476
"('BestFitDec', 3)",1600,1.0445954399999664,0.12108625494875014
"('CustomFit2', 3)",1600,3.0445954399999664,0.11869436001870781
"('NextFit', 3)",3200,471.74159218,0.000794350984506309
"('FirstFit', 3)",3200,39.74159218,0.09115721995476633
"('BestFit', 3)",3200,26.741592179999998,0.35904206498526037
"('FirstFitDec', 3)",3200,1.7415921799999978,0.11783161701168865
"('BestFitDec', 3)",3200,1.7415921799999978,0.5131291219731793
"('CustomFit2', 3)",3200,2.741592179999998,0.502736825030297
"('NextFit', 3)",6400,937.9931627400001,0.0021649800473824143
"('FirstFit', 3)",6400,61.993162740000116,0.37257235299330205
"('BestFit', 3)",6400,45.993162740000116,1.4477823649067432
"('FirstFitDec', 3)",6400,1.9931627400001162,0.47797627397812903
"('BestFitDec', 3)",6400,1.9931627400001162,2.346450759912841
"('CustomFit2', 3)",6400,4.993162740000116,2.3257794429082423
"('NextFit', 3)",12800,1829.2357021099997,0.015495867002755404
"('FirstFit', 3)",12800,104.23570210999969,1.6510189839173108
"('BestFit', 3)",12800,81.23570210999969,5.553504085051827
"('FirstFitDec', 3)",12800,2.2357021099996928,2.0324886420276016
"('BestFitDec', 3)",12800,2.2357021099996928,8.331567032961175
"('CustomFit2', 3)",12800,8.235702109999693,8.008236859925091
"('NextFit', 3)",25600,3699.18654214,0.007280184072442353
"('FirstFit', 3)",25600,206.1865421399998,6.517675642040558
"('BestFit', 3)",25600,152.1865421399998,22.434128824970685
"('FirstFitDec', 3)",25600,2.1865421399998013,8.100546105066314
"('BestFitDec', 3)",25600,2.1865421399998013,34.26928669400513
"('CustomFit2', 3)",25600,13.186542139999801,32.59942367998883
"('NextFit', 4)",100,13.5891248,2.595200203359127e-05
"('FirstFit', 4)",100,4.5891248000000004,8.570996578782797e-05
"('BestFit', 4)",100,3.5891248000000004,0.00038645300082862377
"('FirstFitDec', 4)",100,1.5891248000000004,0.00020646397024393082
"('BestFitDec', 4)",100,1.5891248000000004,0.0006301819812506437
"('CustomFit2', 4)",100,2.5891248000000004,0.0005066480953246355
"('NextFit', 4)",200,30.449624040000003,4.6604895032942295e-05
"('FirstFit', 4)",200,7.449624040000003,0.00030564097687602043
"('BestFit', 4)",200,4.449624040000003,0.0014792479341849685
"('FirstFitDec', 4)",200,2.4496240400000033,0.0005604210309684277
"('BestFitDec', 4)",200,2.4496240400000033,0.0021835960214957595
"('CustomFit2', 4)",200,4.449624040000003,0.0020599040435627103
"('NextFit', 4)",400,58.286976530000004,8.749996777623892e-05
"('FirstFit', 4)",400,13.286976530000004,0.0013226119335740805
"('BestFit', 4)",400,9.286976530000004,0.0056023020297288895
"('FirstFitDec', 4)",400,1.286976530000004,0.0018077139975503087
"('BestFitDec', 4)",400,1.286976530000004,0.00799218297470361
"('CustomFit2', 4)",400,2.286976530000004,0.007593140006065369
"('NextFit', 4)",800,109.87444851999999,0.0002607890637591481
"('FirstFit', 4)",800,16.874448519999987,0.004216556088067591
"('BestFit', 4)",800,10.874448519999987,0.019640087033621967
"('FirstFitDec', 4)",800,0.8744485199999872,0.006736860959790647
"('BestFitDec', 4)",800,0.8744485199999872,0.030196715029887855
"('CustomFit2', 4)",800,1.8744485199999872,0.029419286991469562
"('NextFit', 4)",1600,230.93407782999998,0.0004066620022058487
"('FirstFit', 4)",1600,20.93407782999998,0.019333311007358134
"('BestFit', 4)",1600,16.93407782999998,0.0836514059919864
"('FirstFitDec', 4)",1600,0.9340778299999783,0.02837776904925704
"('BestFitDec', 4)",1600,0.9340778299999783,0.12228746304754168
"('CustomFit2', 4)",1600,1.9340778299999783,0.11883433093316853
"('NextFit', 4)",3200,443.53091057000006,0.011289285030215979
"('FirstFit', 4)",3200,33.53091057000006,0.08748981798999012
"('BestFit', 4)",3200,25.53091057000006,0.34637257899157703
"('FirstFitDec', 4)",3200,1.53091057000006,0.11870542808901519
"('BestFitDec', 4)",3200,1.53091057000006,0.5950094270519912
"('CustomFit2', 4)",3200,3.53091057000006,0.7163252719910815
"('NextFit', 4)",6400,952.93402848,0.0018257308984175324
"('FirstFit', 4)",6400,60.93402848000005,0.3701420179568231
"('BestFit', 4)",6400,43.93402848000005,1.494602698017843
"('FirstFitDec', 4)",6400,1.9340284800000518,0.4621520120417699
"('BestFitDec', 4)",6400,1.9340284800000518,2.0832045150455087
"('CustomFit2', 4)",6400,4.934028480000052,1.9974220440490171
"('NextFit', 4)",12800,1872.2573198500004,0.003254285082221031
"('FirstFit', 4)",12800,116.25731985000039,1.5602524579735473
"('BestFit', 4)",12800,84.25731985000039,5.608539387001656
"('FirstFitDec', 4)",12800,2.2573198500003855,1.9614334219368175
"('BestFitDec', 4)",12800,2.2573198500003855,8.328547359094955
"('CustomFit2', 4)",12800,7.2573198500003855,8.172827295027673
"('NextFit', 4)",25600,3665.0831719800008,0.008364491979591548
"('FirstFit', 4)",25600,207.08317198000077,6.741397848003544
"('BestFit', 4)",25600,154.08317198000077,22.307004916947335
"('FirstFitDec', 4)",25600,2.0831719800007704,8.683637687005103
"('BestFitDec', 4)",25600,2.0831719800007704,36.10034613206517
"('CustomFit2', 4)",25600,11.08317198000077,33.121783026028425
